ANYO_ACADEMICO;COD_PROV;NOM_PROV;COD_MUN;NOM_MUN;COD_CONSER;NOM_CONSER;COD_GRADO;DESC_GRADO;CURSO;INSTRUMENTO;MATRICULADOS
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;PIANO;4
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;SAXOFÓN;4
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;TROMPETA;6
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;TUBA;1
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLÍN;1
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA;OBOE;1
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA;PERCUSIÓN;2
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA;TROMPA;1
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA;VIOLÍN;4
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;CLARINETE;4
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;FAGOT;1
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;FLAUTA TRAVESERA;1
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;PIANO;4
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;SAXOFÓN;5
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;TROMBÓN;2
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;TROMPETA;4
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;TUBA;1
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLONCELLO;1
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA;FAGOT;1
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA;TROMPA;4
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;CLARINETE;8
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;FLAUTA TRAVESERA;2
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;PERCUSIÓN;5
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;PIANO;6
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;SAXOFÓN;4
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;TROMPETA;5
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;TUBA;3
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLA;1
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLONCELLO;2
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLÍN;1
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;4º ENSEÑANZA PROFESIONAL MÚSICA;FAGOT;1
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;4º ENSEÑANZA PROFESIONAL MÚSICA;SAXOFÓN;2
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;4º ENSEÑANZA PROFESIONAL MÚSICA;TROMBÓN;1
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;4º ENSEÑANZA PROFESIONAL MÚSICA ;CLARINETE;6
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;4º ENSEÑANZA PROFESIONAL MÚSICA ;FLAUTA TRAVESERA;1
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;4º ENSEÑANZA PROFESIONAL MÚSICA ;OBOE;4
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;4º ENSEÑANZA PROFESIONAL MÚSICA ;PERCUSIÓN;5
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;4º ENSEÑANZA PROFESIONAL MÚSICA ;PIANO;1
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;4º ENSEÑANZA PROFESIONAL MÚSICA ;TROMPETA;2
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;4º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLONCELLO;1
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;4º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLÍN;1
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;5º ENSEÑANZA PROFESIONAL MÚSICA;CONTRABAJO;1
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;5º ENSEÑANZA PROFESIONAL MÚSICA;FAGOT;2
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;5º ENSEÑANZA PROFESIONAL MÚSICA;OBOE;1
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;5º ENSEÑANZA PROFESIONAL MÚSICA;TROMBÓN;1
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;5º ENSEÑANZA PROFESIONAL MÚSICA ;CLARINETE;1
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;5º ENSEÑANZA PROFESIONAL MÚSICA ;FLAUTA TRAVESERA;2
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;5º ENSEÑANZA PROFESIONAL MÚSICA ;PERCUSIÓN;1
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;5º ENSEÑANZA PROFESIONAL MÚSICA ;PIANO;6
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;5º ENSEÑANZA PROFESIONAL MÚSICA ;SAXOFÓN;1
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;5º ENSEÑANZA PROFESIONAL MÚSICA ;TROMPA;2
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;5º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLÍN;1
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA;FAGOT;1
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA ;CLARINETE;6
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA ;FLAUTA TRAVESERA;2
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA ;PIANO;2
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA ;SAXOFÓN;3
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA ;TROMBÓN;2
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA ;TROMPA;1
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA ;TROMPETA;1
2022-2023;46;VALENCIA/VALÈNCIA;46077;BUÑOL;46017389;CONSERVATORIO PROFESIONAL DE MÚSICA SAN RAFAEL;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA ;TUBA;2
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;CLARINETE;2
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;FLAUTA TRAVESERA;2
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;PIANO;4
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;VIOLA;1
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;VIOLÍN;2
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;GUITARRA;2
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;PERCUSIÓN;1
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;PIANO;6
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;TROMPA;1
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;VIOLA;3
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;VIOLONCELLO;1
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;VIOLÍN;2
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;CLARINETE;1
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;PERCUSIÓN;1
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;PIANO;6
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;VIOLÍN;2
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;GUITARRA;1
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;PIANO;5
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;SAXOFÓN;1
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;VIOLÍN;3
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA;GUITARRA;2
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA;TROMPA;4
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;CANT;1
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;CANT VALENCIÀ;7
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;CLARINETE;7
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;CONTRABAJO;1
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;FAGOT;2
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;FLAUTA TRAVESERA;6
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;OBOE;2
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;PERCUSIÓN;5
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;PIANO;10
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;SAXOFÓN;11
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;TROMBÓN;5
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;TROMPETA;5
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;TUBA;1
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLA;1
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLONCELLO;2
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLÍN;4
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA;OBOE;4
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA;PERCUSIÓN;6
2022-2023;46;VALENCIA/VALÈNCIA;46083;CARCAIXENT;46016877;CONSERVATORI PROFESSIONAL DE MÚSICA MESTRE VERT;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA;TROMPA;3
