CURSO_ACAD;COD_PROV;NOM_PROV;COD_MUN;NOM_MUN;COD_FPA;NOM_FPA;COD_PROGRAMA;DESC_PROGRAMA;COD_NIVEL;DESC_NIVEL;COD_TURNO;DESC_TURNO;NUM_GRUPOS;NUM_ALUMNOS
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019404;CENTRE PÚBLIC FPA FONT DE SANT LLUÍS;PJ000;APARTADO J;PJ344;INTERCAMBIO COMUNICATIVO EN LENGUAS EXTRANJERAS - 3H;2;VESPERTINO;7;115
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019404;CENTRE PÚBLIC FPA FONT DE SANT LLUÍS;PJ000;APARTADO J;PJ344;INTERCAMBIO COMUNICATIVO EN LENGUAS EXTRANJERAS - 3H;4;MATUTINO;6;135
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;A0010;CICLO I;A0012;NIVEL 2;4;MATUTINO;1;35
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;A0020;CICLO II;A0022;GES 1;2;VESPERTINO;1;24
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;A0020;CICLO II;A0022;GES 1;4;MATUTINO;1;1
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;A0020;CICLO II;A0024;GES 2;1;DIURNO;2;2
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;A0020;CICLO II;A0024;GES 2;2;VESPERTINO;1;20
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;A0020;CICLO II;A0024;GES 2;4;MATUTINO;2;30
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PB000;APARTADO B;PB091;PREPARACIÓN PRUEBA ACCESO CFGM;2;VESPERTINO;1;1
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PB000;APARTADO B;PB091;PREPARACIÓN PRUEBA ACCESO CFGM;4;MATUTINO;1;4
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PB000;APARTADO B;PB093;PREPARACIÓN PRUEBA ACCESO CFGS-A;4;MATUTINO;1;12
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PB000;APARTADO B;PB094;PREPARACIÓN PRUEBA ACCESO CFGS-B;4;MATUTINO;1;1
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PB000;APARTADO B;PB095;PREPARACIÓN PRUEBA ACCESO CFGS-C;4;MATUTINO;1;11
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PC000;APARTADO C;PC114;CERT. CONOCIMIENTOS VALENCIANO - A2;4;MATUTINO;1;33
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PC000;APARTADO C;PC115;CERT. CONOCIMIENTOS VALENCIANO - B1;2;VESPERTINO;1;9
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PC000;APARTADO C;PC115;CERT. CONOCIMIENTOS VALENCIANO - B1;4;MATUTINO;1;1
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PC000;APARTADO C;PC116;CERT. CONOCIMIENTOS VALENCIANO - B2;2;VESPERTINO;1;6
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PC000;APARTADO C;PC117;CERT. CONOCIMIENTOS VALENCIANO - C1;2;VESPERTINO;2;27
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PC000;APARTADO C;PC117;CERT. CONOCIMIENTOS VALENCIANO - C1;4;MATUTINO;2;21
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PD000;APARTADO D;PD047;ACCESO UNIV. MAYORES DE 45;4;MATUTINO;1;6
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PD000;APARTADO D;PD050;ACCESO UNIV. MAYORES 25 AÑOS (C - CIENCIAS DE LA SALUD);4;MATUTINO;1;9
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PD000;APARTADO D;PD051;ACCESO UNIV. MAYORES 25 AÑOS (D - CCSS Y JUR. NO MAT);4;MATUTINO;1;3
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PE000;APARTADO E;PE092;INGLÉS A1;-1;OTROS;1;1
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PE000;APARTADO E;PE092;INGLÉS A1;1;DIURNO;1;1
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PE000;APARTADO E;PE092;INGLÉS A1;2;VESPERTINO;1;15
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PE000;APARTADO E;PE092;INGLÉS A1;4;MATUTINO;2;43
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PE000;APARTADO E;PE093;INGLÉS A2;2;VESPERTINO;1;19
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PE000;APARTADO E;PE093;INGLÉS A2;4;MATUTINO;1;9
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PE000;APARTADO E;PE094;INGLÉS B1 (PREPARACIÓN);2;VESPERTINO;1;18
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PE000;APARTADO E;PE094;INGLÉS B1 (PREPARACIÓN);4;MATUTINO;1;14
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PE000;APARTADO E;PE095;FRANCÉS A1;1;DIURNO;1;1
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PE000;APARTADO E;PE095;FRANCÉS A1;4;MATUTINO;1;19
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PE000;APARTADO E;PE096;FRANCÉS A2;-1;OTROS;1;1
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PE000;APARTADO E;PE096;FRANCÉS A2;4;MATUTINO;1;20
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PE000;APARTADO E;PE104;COMPETENCIA DIGITAL - NIVEL 1;2;VESPERTINO;1;27
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PE000;APARTADO E;PE104;COMPETENCIA DIGITAL - NIVEL 1;4;MATUTINO;1;1
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PE000;APARTADO E;PE105;COMPETENCIA DIGITAL - NIVEL 2;4;MATUTINO;1;27
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PE000;APARTADO E;PE106;COMPETENCIA DIGITAL - NIVEL 3;4;MATUTINO;1;20
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PE000;APARTADO E;PE112;CASTELLANO LE - A1 MÍNIMO;2;VESPERTINO;1;33
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PE000;APARTADO E;PE113;CASTELLANO LE - A2 MÍNIMO;2;VESPERTINO;1;24
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PG000;APARTADO G;PG002;COMPETENCIAS CLAVE - NIVEL 2;2;VESPERTINO;1;15
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PJ000;APARTADO J;PJ313;APLICACIONES Y HERRAMIENTAS INFORMÁTICAS - 2H;-1;OTROS;3;5
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PJ000;APARTADO J;PJ313;APLICACIONES Y HERRAMIENTAS INFORMÁTICAS - 2H;2;VESPERTINO;2;36
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PJ000;APARTADO J;PJ313;APLICACIONES Y HERRAMIENTAS INFORMÁTICAS - 2H;4;MATUTINO;2;24
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PJ000;APARTADO J;PJ361;TEATRO - 3H;-1;OTROS;1;1
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PJ000;APARTADO J;PJ361;TEATRO - 3H;2;VESPERTINO;1;25
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019416;CENTRE PÚBLIC FPA MALVARROSA;PJ000;APARTADO J;PJ361;TEATRO - 3H;4;MATUTINO;1;1
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;A0010;CICLO I;A0012;NIVEL 2;2;VESPERTINO;1;13
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;A0010;CICLO I;A0014;NIVEL 3;2;VESPERTINO;2;52
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;A0020;CICLO II;A0022;GES 1;-1;OTROS;1;1
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;A0020;CICLO II;A0022;GES 1;2;VESPERTINO;1;20
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;A0020;CICLO II;A0024;GES 2;-1;OTROS;1;1
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;A0020;CICLO II;A0024;GES 2;2;VESPERTINO;1;22
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PB000;APARTADO B;PB090;PREPARACIÓN PRUEBA BACHILLER (TRONCALES);2;VESPERTINO;1;5
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PB000;APARTADO B;PB091;PREPARACIÓN PRUEBA ACCESO CFGM;2;VESPERTINO;1;28
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PB000;APARTADO B;PB093;PREPARACIÓN PRUEBA ACCESO CFGS-A;2;VESPERTINO;1;8
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PB000;APARTADO B;PB094;PREPARACIÓN PRUEBA ACCESO CFGS-B;2;VESPERTINO;1;4
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PB000;APARTADO B;PB095;PREPARACIÓN PRUEBA ACCESO CFGS-C;2;VESPERTINO;1;13
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PC000;APARTADO C;PC114;CERT. CONOCIMIENTOS VALENCIANO - A2;2;VESPERTINO;1;37
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PC000;APARTADO C;PC115;CERT. CONOCIMIENTOS VALENCIANO - B1;2;VESPERTINO;2;40
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PC000;APARTADO C;PC123;CERT. CONOCIMIENTOS VALENCIANO - C1 ORAL;-1;OTROS;2;2
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PC000;APARTADO C;PC123;CERT. CONOCIMIENTOS VALENCIANO - C1 ORAL;2;VESPERTINO;1;51
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PC000;APARTADO C;PC124;CERT. CONOCIMIENTOS VALENCIANO - C2 ORAL;2;VESPERTINO;1;26
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PD000;APARTADO D;PD047;ACCESO UNIV. MAYORES DE 45;2;VESPERTINO;1;2
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PD000;APARTADO D;PD048;ACCESO UNIV. MAYORES 25 AÑOS (A - ARTES Y HUMANIDADES);2;VESPERTINO;1;1
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PD000;APARTADO D;PD049;ACCESO UNIV. MAYORES 25 AÑOS (B - CIENCIAS);2;VESPERTINO;1;4
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PD000;APARTADO D;PD050;ACCESO UNIV. MAYORES 25 AÑOS (C - CIENCIAS DE LA SALUD);2;VESPERTINO;1;1
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PD000;APARTADO D;PD052;ACCESO UNIV. MAYORES 25 AÑOS (D - CCSS Y JUR. SÍ MAT);2;VESPERTINO;1;2
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PE000;APARTADO E;PE078;CASTELLANO LE 4T - A1 INTERMEDIO;2;VESPERTINO;1;37
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PE000;APARTADO E;PE079;CASTELLANO LE 4T - A2 INTERMEDIO;2;VESPERTINO;1;40
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PE000;APARTADO E;PE092;INGLÉS A1;2;VESPERTINO;1;23
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PE000;APARTADO E;PE093;INGLÉS A2;2;VESPERTINO;2;59
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PE000;APARTADO E;PE094;INGLÉS B1 (PREPARACIÓN);2;VESPERTINO;1;27
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PE000;APARTADO E;PE095;FRANCÉS A1;4;MATUTINO;1;20
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PE000;APARTADO E;PE096;FRANCÉS A2;2;VESPERTINO;1;3
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PE000;APARTADO E;PE096;FRANCÉS A2;4;MATUTINO;1;21
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PE000;APARTADO E;PE097;FRANCÉS B1 (PREPARACIÓN);4;MATUTINO;1;23
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PE000;APARTADO E;PE104;COMPETENCIA DIGITAL - NIVEL 1;-1;OTROS;1;1
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PE000;APARTADO E;PE104;COMPETENCIA DIGITAL - NIVEL 1;2;VESPERTINO;3;53
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PE000;APARTADO E;PE104;COMPETENCIA DIGITAL - NIVEL 1;4;MATUTINO;1;18
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PE000;APARTADO E;PE105;COMPETENCIA DIGITAL - NIVEL 2;2;VESPERTINO;2;27
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PG000;APARTADO G;PG002;COMPETENCIAS CLAVE - NIVEL 2;2;VESPERTINO;1;6
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PJ000;APARTADO J;PJ312;ACTIVIDADES FÍSICAS Y DEPORTIVAS - 2H;2;VESPERTINO;3;88
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PJ000;APARTADO J;PJ312;ACTIVIDADES FÍSICAS Y DEPORTIVAS - 2H;4;MATUTINO;8;170
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PJ000;APARTADO J;PJ313;APLICACIONES Y HERRAMIENTAS INFORMÁTICAS - 2H;4;MATUTINO;1;17
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PJ000;APARTADO J;PJ314;ARTESANÍA Y MANUALIDADES - 2H;1;DIURNO;1;1
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PJ000;APARTADO J;PJ314;ARTESANÍA Y MANUALIDADES - 2H;2;VESPERTINO;6;66
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PJ000;APARTADO J;PJ314;ARTESANÍA Y MANUALIDADES - 2H;4;MATUTINO;2;37
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PJ000;APARTADO J;PJ316;BAILE Y DANZA - 2H;2;VESPERTINO;3;78
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PJ000;APARTADO J;PJ316;BAILE Y DANZA - 2H;4;MATUTINO;2;33
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PJ000;APARTADO J;PJ317;CIUDADANÍA Y VALORES CÍVICOS Y ÉTICOS - 2H;2;VESPERTINO;1;16
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PJ000;APARTADO J;PJ318;INTERCAMBIO COMUNICATIVO EN LENGUAS EXTRANJERAS - 2H;2;VESPERTINO;1;7
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PJ000;APARTADO J;PJ318;INTERCAMBIO COMUNICATIVO EN LENGUAS EXTRANJERAS - 2H;4;MATUTINO;1;8
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PJ000;APARTADO J;PJ320;CREACIÓN Y EXPRESIÓN LITERARIA - 2H;2;VESPERTINO;1;25
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PJ000;APARTADO J;PJ322;CULTURA, PATRIMONIO Y MEMORIA HISTÓRICA - 2H;4;MATUTINO;1;35
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PJ000;APARTADO J;PJ323;CULTURA CIENTÍFICA Y TECNOLÓGICA - 2H;2;VESPERTINO;1;1
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PJ000;APARTADO J;PJ323;CULTURA CIENTÍFICA Y TECNOLÓGICA - 2H;4;MATUTINO;1;24
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PJ000;APARTADO J;PJ327;EXPRESIÓN ARTÍSTICA Y PLÁSTICA - 2H;2;VESPERTINO;2;50
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PJ000;APARTADO J;PJ329;TIEMPO LIBRE ACTIVO Y PARTICIPATIVO - 2H;2;VESPERTINO;1;24
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PJ000;APARTADO J;PJ330;MUNDO AUDIOVISUAL: CINE, RADIO Y FOTOGRAFÍA - 2H;2;VESPERTINO;2;52
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PJ000;APARTADO J;PJ331;MÚSICA - 2H;2;VESPERTINO;1;35
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PJ000;APARTADO J;PJ331;MÚSICA - 2H;4;MATUTINO;3;38
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PJ000;APARTADO J;PJ335;SALUD, BIENESTAR Y ENVEJECIMIENTO ACTIVO - 2H;2;VESPERTINO;6;154
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PJ000;APARTADO J;PJ335;SALUD, BIENESTAR Y ENVEJECIMIENTO ACTIVO - 2H;4;MATUTINO;2;32
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PJ000;APARTADO J;PJ336;TEATRO - 2H;4;MATUTINO;1;2
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019428;CENTRE PÚBLIC FPA CENTRO SOCIAL DEL GRAO;PJ000;APARTADO J;PJ339;APLICACIONES Y HERRAMIENTAS INFORMÁTICAS - 3H;2;VESPERTINO;1;12
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019431;CENTRE PÚBLIC FPA ESCUELA POPULAR NAZARET;A0010;CICLO I;A0011;NIVEL 1;1;DIURNO;1;11
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019431;CENTRE PÚBLIC FPA ESCUELA POPULAR NAZARET;A0010;CICLO I;A0012;NIVEL 2;1;DIURNO;1;8
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019431;CENTRE PÚBLIC FPA ESCUELA POPULAR NAZARET;A0020;CICLO II;A0022;GES 1;1;DIURNO;1;24
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019431;CENTRE PÚBLIC FPA ESCUELA POPULAR NAZARET;A0020;CICLO II;A0024;GES 2;-1;OTROS;1;1
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019431;CENTRE PÚBLIC FPA ESCUELA POPULAR NAZARET;A0020;CICLO II;A0024;GES 2;1;DIURNO;1;19
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019431;CENTRE PÚBLIC FPA ESCUELA POPULAR NAZARET;PC000;APARTADO C;PC113;CERT. CONOCIMIENTOS VALENCIANO - A1;1;DIURNO;1;27
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019431;CENTRE PÚBLIC FPA ESCUELA POPULAR NAZARET;PC000;APARTADO C;PC115;CERT. CONOCIMIENTOS VALENCIANO - B1;1;DIURNO;1;10
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019431;CENTRE PÚBLIC FPA ESCUELA POPULAR NAZARET;PC000;APARTADO C;PC117;CERT. CONOCIMIENTOS VALENCIANO - C1;1;DIURNO;1;13
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46019431;CENTRE PÚBLIC FPA ESCUELA POPULAR NAZARET;PC000;APARTADO C;PC123;CERT. CONOCIMIENTOS VALENCIANO - C1 ORAL;1;DIURNO;1;1
